"date","Appliances","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint"
"23-01-2016 23:10",60,0,19.29,42,18.89,41.29,18,43.79,15.89,48,15.45111111,51.05,5.56,99.9,15.5,40.30222222,19.39611111,49.61,15.1,46.13333333,5.35,769.85,91.16666667,4.166666667,22.16666667,4.07
"23-01-2016 23:20",80,0,19.26,41.93,18.79,41.29,17.92666667,43.79,16,47.96666667,15.478,51.072,5.5,99.9,15.52222222,40.29,19.48777778,50.04222222,15.1,46.32666667,5.3,769.8,91.33333333,4.333333333,22.33333333,4.03
"23-01-2016 23:30",70,0,19.2,41.79,18.79,41.29,18,43.79,15.92666667,47.82666667,15.42473684,51.02842105,5.466666667,99.9,15.55555556,40.235,19.5,50.34777778,15.1,46.4,5.25,769.75,91.5,4.5,22.5,4
"23-01-2016 23:40",80,0,19.2,41.79,18.7,41.29,18,43.79,15.89,47.76,15.43277778,51.035,5.4,99.9,15.52777778,40.2,19.5,50.53388889,15.1,46.53,5.2,769.7,91.66666667,4.666666667,22.66666667,3.97
"23-01-2016 23:50",80,0,19.13333333,41.79,18.7,41.29,18.03333333,43.82666667,15.89,47.7,15.46333333,51.08444444,5.4,99.9,15.58888889,40.18166667,19.51666667,50.68166667,15.1,46.59,5.15,769.65,91.83333333,4.833333333,22.83333333,3.93
"24-01-2016 00:00",60,0,19.1,41.82666667,18.6,41.29,18.1,43.82666667,15.89,47.59,15.42055556,51.07944444,5.466666667,99.9,15.56666667,40.09,19.6,50.8,15.1,46.7,5.1,769.6,92,5,23,3.9
"24-01-2016 00:10",40,0,19.03333333,41.82666667,18.53333333,41.29,18.1,43.79,15.89,47.53,15.39,51.03,5.5,99.9,15.56111111,40.13888889,19.59444444,51.06277778,15.1,46.76,5.13,769.5833333,92,4.833333333,23.16666667,3.93
"24-01-2016 00:20",40,0,19,41.79,18.46333333,41.36333333,18.16666667,43.73,15.89,47.5,15.45111111,51.05,5.5,99.9,15.54444444,40.09,19.51111111,51.24833333,15.1,46.79,5.17,769.5666667,92,4.666666667,23.33333333,3.97
"24-01-2016 00:30",20,0,18.92666667,41.86333333,18.39,41.29,18.2,43.7,15.89,47.43333333,15.445,51.065,5.5,99.9,15.59444444,40.09,19.49388889,51.63611111,15.16,46.86333333,5.2,769.55,92,4.5,23.5,4
"24-01-2016 00:40",20,0,18.89,41.9,18.35666667,41.4,18.2,43.7,15.89,47.4,15.43888889,51.04,5.5,99.9,15.56666667,40.045,19.42666667,51.68166667,15.19,47,5.23,769.5333333,92,4.333333333,23.66666667,4.03
"24-01-2016 00:50",30,0,18.865,41.95,18.29,41.4,18.2,43.59,15.89,47.4,15.445,51.045,5.59,99.9,15.58888889,40.07,19.37333333,51.7,15.19,47,5.27,769.5166667,92,4.166666667,23.83333333,4.07
"24-01-2016 01:00",50,0,18.79,41.9,18.2,41.4,18.2,43.59,15.89,47.29,15.45111111,51.05,5.59,99.9,15.6,40.01,19.28,51.715,15.19,47.09,5.3,769.5,92,4,24,4.1
"24-01-2016 01:10",40,0,18.76,42,18.2,41.46666667,18.2,43.62666667,15.89,47.29,15.43888889,51.04,5.59,99.9,15.6,40,19.25,51.75,15.19,47.09,5.3,769.4333333,92,4,23.83333333,4.1
"24-01-2016 01:20",50,0,18.7,42.06,18.1,41.53,18.2,43.62666667,15.89,47.2,15.40222222,51.01,5.59,99.9,15.6,39.97222222,19.215,51.735,15.19,47.16333333,5.3,769.3666667,92,4,23.66666667,4.1
"24-01-2016 01:30",40,0,18.7,42.09,18.1,41.59,18.2,43.7,15.89,47.1725,15.39,51,5.64,99.9,15.6,39.98333333,19.2,51.7,15.19,47.2,5.3,769.3,92,4,23.5,4.1
"24-01-2016 01:40",40,0,18.63333333,42.03,18,41.5,18.2,43.66333333,15.83,47.03,15.39,51,5.69,99.9,15.6,39.97222222,19.15,51.7,15.19,47.26,5.3,769.2333333,92,4,23.33333333,4.1
"24-01-2016 01:50",40,0,18.6,42.09,17.96333333,41.59,18.26,43.66333333,15.86,46.96666667,15.40833333,51.015,5.69,99.9,15.6,39.96666667,19.1,51.7,15.26333333,47.36333333,5.3,769.1666667,92,4,23.16666667,4.1
"24-01-2016 02:00",50,0,18.6,42.09,17.89,41.66333333,18.29,43.66333333,15.86,46.96666667,15.39611111,51.005,5.59,99.9,15.6,39.9,19.05,51.6,15.19,47.36333333,5.3,769.1,92,4,23,4.1
"24-01-2016 02:10",30,0,18.5,42.2,17.79,41.59,18.29,43.66333333,15.83,46.9,15.39,51,5.59,99.9,15.6,39.9,18.98777778,51.46111111,15.3,47.5,5.32,769.0166667,92,4,23,4.12
"24-01-2016 02:20",30,0,18.5,42.26,17.79,41.66333333,18.32333333,43.59,15.89,46.82666667,15.39,51,5.623333333,99.9,15.6,39.86333333,18.90833333,51.4,15.3,47.56,5.33,768.9333333,92,4,23,4.13
"24-01-2016 02:30",20,0,18.46333333,42.29,17.76,41.73,18.39,43.59,15.8,46.7,15.39,51,5.69,99.9,15.6,39.79611111,18.87333333,51.46111111,15.3,47.59,5.35,768.85,92,4,23,4.15
"24-01-2016 02:40",20,0,18.39,42.29,17.7,41.79,18.32333333,43.5,15.8,46.7,15.39,51,5.763333333,99.9,15.6,39.79,18.79,51.57555556,15.3,47.59,5.37,768.7666667,92,4,23,4.17
"24-01-2016 02:50",40,0,18.39,42.32666667,17.7,41.79,18.32333333,43.5,15.8,46.66333333,15.39,51,5.763333333,99.9,15.6,39.79,18.79,51.79888889,15.3,47.7,5.38,768.6833333,92,4,23,4.18
"24-01-2016 03:00",40,0,18.32333333,42.4,17.63333333,41.73,18.29,43.53,15.8,46.59,15.39,51,5.69,99.9,15.6,39.79,18.79,51.99166667,15.3,47.7,5.4,768.6,92,4,23,4.2
"24-01-2016 03:10",50,0,18.29,42.4,17.6,41.73,18.29,43.59,15.8,46.59,15.39,51,5.69,99.9,15.6,39.79,18.755,52.20833333,15.3,47.73,5.47,768.5333333,91.83333333,4,23.66666667,4.25
"24-01-2016 03:20",40,0,18.23,42.32666667,17.6,41.79,18.32333333,43.59,15.8,46.53,15.39,51,5.763333333,99.9,15.6,39.79,18.7,52.52166667,15.3,47.79,5.53,768.4666667,91.66666667,4,24.33333333,4.3
"24-01-2016 03:30",50,0,18.26,42.4,17.5,41.82666667,18.39,43.59,15.8,46.5,15.39,51,5.763333333,99.9,15.6,39.80222222,18.7,52.73666667,15.3,47.82666667,5.6,768.4,91.5,4,25,4.35
"24-01-2016 03:40",50,0,18.2,42.4,17.5,41.96666667,18.39,43.59,15.72666667,46.5,15.39,51,5.9,99.9,15.6,39.82055556,18.68888889,52.83277778,15.3,47.9,5.67,768.3333333,91.33333333,4,25.66666667,4.4
"24-01-2016 03:50",40,0,18.2,42.43333333,17.39,41.9,18.39,43.59,15.8,46.5,15.39,51,5.9,99.9,15.61,39.82555556,18.60555556,52.96388889,15.33,47.9,5.73,768.2666667,91.16666667,4,26.33333333,4.45
"24-01-2016 04:00",20,0,18.125,42.5675,17.39,41.9,18.42666667,43.59,15.8,46.43333333,15.39,51,6,99.9,15.63,39.90888889,18.6,53.145,15.33,47.96666667,5.8,768.2,91,4,27,4.5
"24-01-2016 04:10",30,0,18.1,42.66333333,17.39,41.96333333,18.42666667,43.53,15.69,46.5,15.39,51,6.06,99.9,15.655,39.96111111,18.59444444,53.275,15.39,48,5.85,768.1833333,91,4,26.83333333,4.53
"24-01-2016 04:20",20,0,18.1,42.7,17.39,42.09,18.46333333,43.56,15.69,46.43333333,15.39,51,6.09,99.9,15.67,39.96666667,18.58333333,53.30833333,15.39,48,5.9,768.1666667,91,4,26.66666667,4.57
"24-01-2016 04:30",30,0,18.03333333,42.62666667,17.29,42.09,18.39,43.5,15.69,46.4,15.39,51,6.226666667,99.9,15.67,39.96666667,18.53333333,53.38777778,15.39,48.06,5.95,768.15,91,4,26.5,4.6
"24-01-2016 04:40",40,0,18,42.7,17.29,42.1725,18.39,43.5,15.69,46.4,15.39,51,6.3,99.9,15.66,39.96666667,18.55,53.4,15.39,48.09,6,768.1333333,91,4,26.33333333,4.63
"24-01-2016 04:50",50,0,18,42.7,17.29,42.26,18.32333333,43.59,15.69,46.4,15.39,51,6.4,99.9,15.64,39.94444444,18.5,53.30833333,15.39,48.09,6.05,768.1166667,91,4,26.16666667,4.67
"24-01-2016 05:00",50,0,17.92666667,42.73,17.2,42.23,18.39,43.59,15.69,46.4,15.39,51.02,6.466666667,99.9,15.645,39.95,18.47555556,53.29444444,15.39,48.2,6.1,768.1,91,4,26,4.7
"24-01-2016 05:10",40,0,17.92666667,42.79,17.2,42.29,18.39,43.59,15.69,46.4,15.39,51.045,6.5,99.9,15.65,39.95555556,18.46944444,53.35111111,15.39,48.2,6.22,768.05,90.33333333,4.333333333,28.33333333,4.7
"24-01-2016 05:20",40,0,17.89,42.79,17.2,42.29,18.46333333,43.59,15.69,46.4,15.39,51.07,6.5,99.9,15.645,39.95,18.42666667,53.34888889,15.39,48.29,6.33,768,89.66666667,4.666666667,30.66666667,4.7
"24-01-2016 05:30",40,0,17.89,42.86333333,17.2,42.36333333,18.5,43.59,15.69,46.4,15.39,51.045,6.5,99.9,15.63,39.93333333,18.39,53.29,15.39,48.29,6.45,767.95,89,5,33,4.7
"24-01-2016 05:40",40,0,17.79,42.79,17.1,42.4,18.5,43.59,15.69,46.4,15.385,51.055,6.5,99.9,15.66,39.96666667,18.39,53.32055556,15.39,48.29,6.57,767.9,88.33333333,5.333333333,35.33333333,4.7
"24-01-2016 05:50",30,0,17.79,42.79,17.1,42.4,18.5,43.62666667,15.69,46.4,15.375,51.09,6.4,99.9,15.67,39.97777778,18.39,53.4,15.39,48.29,6.68,767.85,87.66666667,5.666666667,37.66666667,4.7
"24-01-2016 06:00",20,0,17.79,42.79,17.1,42.5,18.5,43.7,15.69,46.4,15.39,51.09,6.4,99.9,15.68,39.98888889,18.39,53.4,15.42666667,48.32666667,6.8,767.8,87,6,40,4.7
"24-01-2016 06:10",30,0,17.79,42.86333333,17.1,42.5,18.46333333,43.59,15.69,46.4,15.39,51.09,6.4,99.9,15.62,39.92222222,18.38444444,53.39388889,15.5,48.46666667,6.67,767.7833333,88,6.166666667,43.66666667,4.75
"24-01-2016 06:20",30,0,17.76,42.82666667,17.1,42.53,18.46333333,43.59,15.66,46.36333333,15.38,51.09,6.4,99.9,15.68,39.98888889,18.30111111,53.29222222,15.5,48.7,6.53,767.7666667,89,6.333333333,47.33333333,4.8
"24-01-2016 06:30",40,0,17.7,42.9,17.03333333,42.53,18.39,43.59,15.66,46.36333333,15.38,51.09,6.4,99.9,15.68,39.98888889,18.29,53.205,15.5,48.62666667,6.4,767.75,90,6.5,51,4.85
"24-01-2016 06:40",40,0,17.7,42.93333333,17,42.5,18.39,43.66333333,15.69,46.4,15.37,51.09,6.333333333,99.9,15.67,39.97777778,18.29,53.13888889,15.5,48.59,6.27,767.7333333,91,6.666666667,54.66666667,4.9
"24-01-2016 06:50",50,0,17.7,43,17,42.56,18.39,43.7,15.69,46.4,15.39,51.09,6.263333333,99.9,15.67,39.97777778,18.28,53.15,15.5,48.59,6.13,767.7166667,92,6.833333333,58.33333333,4.95
"24-01-2016 07:00",40,0,17.7,43,17,42.59,18.39,43.7,15.63,46.32666667,15.38,51.09,6.123333333,99.9,15.69,40,18.26,53.35333333,15.46333333,48.59,6,767.7,93,7,62,5
"24-01-2016 07:10",40,0,17.625,43,16.92666667,42.59,18.39,43.7,15.63,46.32666667,15.36,51.13277778,6,99.9,15.67,39.98777778,18.255,53.42222222,15.46333333,48.66333333,6.02,767.6333333,93.5,7,62.33333333,5.08
"24-01-2016 07:20",40,0,17.66666667,43.06,16.89,42.7,18.39,43.62666667,15.6,46.29,15.385,51.17555556,6,99.9,15.67,39.99777778,18.22,53.46111111,15.5,48.7,6.03,767.5666667,94,7,62.66666667,5.17
"24-01-2016 07:30",50,0,17.6,43,16.89,42.7,18.39,43.7,15.6,46.29,15.36,51.18777778,6,99.9,15.67,40.00277778,18.21,53.49888889,15.5,48.7,6.05,767.5,94.5,7,63,5.25
"24-01-2016 07:40",40,0,17.6,43,16.89,42.73,18.4175,43.7,15.6,46.29,15.335,51.2,6,99.9,15.67,40.07,18.21,53.525,15.5,48.76,6.07,767.4333333,95,7,63.33333333,5.33
"24-01-2016 07:50",220,10,17.6,43.19333333,16.89,42.8175,18.5,43.7,15.6,46.29,15.345,51.18166667,6,99.9,15.685,40.10833333,18.2,53.525,15.5,48.82666667,6.08,767.3666667,95.5,7,63.66666667,5.42
"24-01-2016 08:00",360,0,17.6,43.46666667,16.89,42.9,18.46333333,43.63333333,15.66,46.62333333,15.335,51.09722222,6.09,99.9,15.645,40.26333333,18.18888889,53.41944444,15.5,48.9,6.1,767.3,96,7,64,5.5
"24-01-2016 08:10",360,30,17.6,43.62666667,16.79,42.93333333,18.39,43.43333333,16.16666667,46.99,15.34,51.01,6.09,99.9,15.605,40.40944444,18.10555556,53.21666667,15.5,48.86333333,6.18,767.3333333,95.83333333,6.666666667,60,5.55
"24-01-2016 08:20",590,20,17.6,43.76,16.85666667,43.13333333,18.29,43.29,16.76,46.53,15.39,51,6.09,99.9,15.6,40.61055556,18.1,53.01722222,15.5,48.79,6.27,767.3666667,95.66666667,6.333333333,56,5.6
"24-01-2016 08:30",850,20,17.6,44.16666667,16.92666667,43.23,18.23,43.29,17.52333333,45.76666667,15.39,51,6.09,99.9,15.6,40.715,18.09444444,52.82166667,15.5,48.86333333,6.35,767.4,95.5,6,52,5.65
"24-01-2016 08:40",690,10,17.66666667,44.69333333,17,43.36333333,18.32333333,44.36,17.99666667,45.36,15.39,51,6.19,99.9,15.6,40.845,18.03333333,52.63666667,15.5,48.73,6.43,767.4333333,95.33333333,5.666666667,48,5.7
"24-01-2016 08:50",800,10,17.79,45.49,17.13333333,43.56666667,18.59666667,45.69333333,18.49333333,44.9,15.37,51.045,6.19,99.9,15.6,40.96111111,18,52.535,15.5,48.59,6.52,767.4666667,95.16666667,5.333333333,44,5.75
"24-01-2016 09:00",710,20,17.85666667,46.69666667,17.2,43.7,18.96,46.76666667,18.82666667,44.5,15.39,51.13277778,6.226666667,99.9,15.6,41.045,18,52.42777778,15.5,48.53,6.6,767.5,95,5,40,5.8
"24-01-2016 09:10",680,20,18.03333333,46.66333333,17.32333333,43.93333333,19.29333333,46.9,19.3,44.06,15.39,51.265,6.3,99.9,15.6,41.09611111,18,52.38166667,15.5,48.5,6.58,767.55,94.83333333,5.166666667,40,5.77
"24-01-2016 09:20",290,10,18.1,46.53,17.46333333,44.06,19.53333333,46.46,19.63333333,43.8,15.39,51.39833333,6.333333333,99.9,15.6,41.18777778,17.98166667,52.33277778,15.5,48.43333333,6.57,767.6,94.66666667,5.333333333,40,5.73
"24-01-2016 09:30",190,20,18.2,46.09666667,17.53333333,44.2,19.72666667,46.2,19.72666667,43.2,15.39,51.525,6.4,99.9,15.6,41.235,17.90833333,52.42666667,15.5,48.26,6.55,767.65,94.5,5.5,40,5.7
"24-01-2016 09:40",120,10,18.26,46.29,17.6,44.2,19.89,45.73333333,19.46,43.33333333,15.39,51.60833333,6.4,99.9,15.6,41.29,17.90833333,52.545,15.5,48.2,6.53,767.7,94.33333333,5.666666667,40,5.67
"24-01-2016 09:50",140,20,18.32333333,46.26,17.63333333,44.23,19.76333333,45.13333333,19.13333333,43.43333333,15.39,51.725,6.4,99.9,15.6,41.38166667,17.89,52.59611111,15.5,48.09,6.52,767.75,94.16666667,5.833333333,40,5.63
"24-01-2016 10:00",260,20,18.39,46.12666667,17.7,44.36333333,19.56666667,44.56,18.92666667,43.56,15.39,51.79611111,6.5,99.9,15.6,41.42777778,17.89,52.66333333,15.5,48.03,6.5,767.8,94,6,40,5.6
"24-01-2016 10:10",310,20,18.39,46,17.79,44.36333333,19.42666667,44.5,18.76,43.76666667,15.39,51.88777778,6.5225,99.9,15.6,41.535,17.89,52.7,15.5,48,6.5,767.85,94.66666667,5.833333333,43.66666667,5.7
"24-01-2016 10:20",230,40,18.4725,45.745,17.79,44.23,19.35666667,44.33333333,18.56666667,43.96666667,15.42055556,51.93277778,6.59,99.9,15.6,41.59,17.89,52.745,15.5,48.19333333,6.5,767.9,95.33333333,5.666666667,47.33333333,5.8
"24-01-2016 10:30",180,30,18.56666667,45.26666667,17.92666667,44.16333333,19.29,44.12666667,18.445,44.145,15.45111111,52.03888889,6.59,99.9,15.6,41.65722222,17.89,52.79388889,15.55,48.54,6.5,767.95,96,5.5,51,5.9
"24-01-2016 10:40",320,40,18.63333333,45,18,44.03,19.2,43.96666667,18.39,44.53,15.41444444,52.10333333,6.59,99.9,15.6,41.745,17.92666667,53.07733333,15.69,49.4,6.5,768,96.66666667,5.333333333,54.66666667,6
"24-01-2016 10:50",620,40,18.76,45,18.1,44.16333333,19.2,43.925,18.39,44.72333333,15.46333333,52.25,6.69,99.9,15.6,41.79,18,53.26111111,15.69,49.4,6.5,768.05,97.33333333,5.166666667,58.33333333,6.1
"24-01-2016 11:00",620,30,18.89,44.83333333,18.1975,43.9975,19.2,43.8,18.66333333,44.86333333,15.71444444,57.75111111,6.69,99.9,15.6,41.79,18,53.35722222,15.69,49.36333333,6.5,768.1,98,5,62,6.2
"24-01-2016 11:10",530,40,18.96333333,44.56666667,18.35666667,43.82666667,19.13333333,43.59,18.85666667,44.79,17.94111111,84.95611111,6.8,99.9,15.6,41.85722222,17.97555556,53.33055556,15.69,49.29,6.52,768.1,98.16666667,5,59.66666667,6.23
"24-01-2016 11:20",180,30,19.1,44.72333333,18.5,43.76,19.26,43.66333333,19.13333333,44.86333333,17.70777778,84.775,6.866666667,99.9,15.6,41.9,18,54.06722222,15.69,49.16333333,6.53,768.1,98.33333333,5,57.33333333,6.27
"24-01-2016 11:30",180,40,19.16666667,44.66333333,18.5,43.7,19.29,44.52666667,19.2,44.53,17.14333333,87.38611111,6.933333333,99.9,15.625,41.96611111,18.1,54.29944444,15.69,49.03,6.55,768.1,98.5,5,55,6.3
"24-01-2016 11:40",120,30,19.2,44.82666667,18.53333333,43.93333333,19.29,45.33333333,19.06666667,44.62666667,16.83222222,88.34333333,7.06,99.9,15.63,42.03,18.245,54.12,15.69,48.9,6.57,768.1,98.66666667,5,52.66666667,6.33
"24-01-2016 11:50",140,30,19.26,44.96666667,18.6,44,19.29,45.59,19,44.76,16.65,88.23,7.09,99.9,15.66,42.14722222,18.37333333,53.91055556,15.69,48.82666667,6.58,768.1,98.83333333,5,50.33333333,6.37
"24-01-2016 12:00",100,30,19.32333333,44.86333333,18.73,44,19.29,45.46333333,18.92666667,44.96333333,16.51055556,87.66111111,7.156666667,99.9,15.66,42.215,18.43277778,53.81666667,15.69,48.7,6.6,768.1,99,5,48,6.4
"24-01-2016 12:10",120,30,19.39,44.79,18.79,43.93333333,19.26,45.19333333,18.92666667,45.16333333,16.37444444,86.82888889,7.226666667,99.9,15.625,42.23,18.50444444,53.68166667,15.69,48.62666667,6.67,768.05,99,4.833333333,45.66666667,6.47
"24-01-2016 12:20",100,40,19.53333333,44.72333333,18.92666667,43.83333333,19.2,44.93333333,18.89,45.26666667,16.29,85.48166667,7.366666667,99.9,15.635,42.32277778,18.62777778,53.51,15.69,48.56,6.73,768,99,4.666666667,43.33333333,6.53
"24-01-2016 12:30",130,30,19.66666667,44.53,19.06666667,43.7,19.16666667,44.79,18.89,45.46666667,16.29,83.66722222,7.433333333,99.9,15.65,42.43777778,18.705,53.37388889,15.69,48.5,6.8,767.95,99,4.5,41,6.6
"24-01-2016 12:40",270,30,19.73,44.26,19.13333333,43.43,19.1,44.79,18.89,45.53,16.29,81.73666667,7.56,99.9,15.65,42.48166667,18.78,53.29,15.66,48.43,6.87,767.9,99,4.333333333,38.66666667,6.67
"24-01-2016 12:50",520,30,19.85666667,44.26,19.26,43.36333333,19.06666667,44.76,18.89,45.59,16.255,80.08166667,7.726666667,99.9,15.635,42.55222222,18.80666667,53.20888889,15.66,48.36333333,6.93,767.85,99,4.166666667,36.33333333,6.73
"24-01-2016 13:00",580,20,20,45.56666667,19.32333333,43.26,19,44.7,19,45.73,16.21,78.35055556,7.875,99.9,15.645,42.67222222,18.92055556,52.99888889,15.6,48.2,7,767.8,99,4,34,6.8
"24-01-2016 13:10",520,20,20.06666667,48.96666667,19.46333333,43.46,19.03333333,45.23333333,19,45.99,16.18333333,76.3,7.9,99.9,15.68,42.82277778,18.93277778,52.59777778,15.6,48.2,7.07,767.8,99,4,33.83333333,6.87
"24-01-2016 13:20",350,10,20.13333333,47.99333333,19.53333333,43.93333333,19.22666667,46.5,18.89,46.2,16.17777778,74.58333333,8,99.9,15.69,42.92777778,18.93277778,52.56,15.63,48.23,7.13,767.8,99,4,33.66666667,6.93
"24-01-2016 13:30",340,10,20.26,47.4,19.6,44,19.69666667,48.39333333,18.82333333,46.12666667,16.1,73.23944444,8.066666667,99.9,15.69,43.055,18.98777778,52.48388889,15.645,48.1675,7.2,767.8,99,4,33.5,7
"24-01-2016 13:40",330,10,20.34,46.395,19.73,44.09,20.09666667,49.39333333,18.745,46,16.1,72.19388889,8.19,99.9,15.69,43.145,19,52.40444444,15.69,48.2,7.27,767.8,99,4,33.33333333,7.07
"24-01-2016 13:50",290,10,20.42666667,45.93,19.79,44.09,20.495,49.8,18.6,46.29,16.1,71.35,8.19,99.9,15.69,43.235,19.06111111,52.46666667,15.63,48.12666667,7.33,767.8,99,4,33.16666667,7.13
"24-01-2016 14:00",300,20,20.5,45.73,19.92666667,44.02666667,20.86,50.16333333,18.6,46.36333333,16.1,70.49666667,8.3,99.9,15.69,43.345,19.1,52.44166667,15.63,48.12666667,7.4,767.8,99,4,33,7.2
"24-01-2016 14:10",280,30,20.63333333,45.43333333,20.1,43.8175,21.13333333,50.09,18.6,46.8,16.1,69.62666667,8.3,99.9,15.69,43.49833333,19.18333333,52.255,15.69,48.4,7.48,767.75,98.66666667,4,37.66666667,7.25
"24-01-2016 14:20",220,40,20.76,45.43333333,20.32666667,43.93,21.29,49.93,18.53333333,47,16.11611111,68.81833333,8.3,99.9,15.72055556,43.87555556,19.245,52.35,15.69,48.4,7.57,767.7,98.33333333,4,42.33333333,7.3
"24-01-2016 14:30",90,30,20.92666667,45.22333333,20.46,43.82666667,21.35666667,49.65666667,18.46333333,46.72333333,16.61611111,64.37555556,8.3,99.9,15.8,44.25,19.30666667,52.555,15.8,48.73,7.65,767.65,98,4,47,7.35
"24-01-2016 14:40",90,20,21.06666667,45.16333333,20.6,43.9,21.35666667,48.96666667,18.39,46.59,17.25666667,59.94277778,8.39,99.9,15.8,44.25,19.39,52.59,15.8,48.79,7.73,767.6,97.66666667,4,51.66666667,7.4
"24-01-2016 14:50",100,20,21.2,45.16333333,20.7,44.09,21.23,48.02666667,18.29,46.59,17.62222222,57.96444444,8.39,99.9,15.8,44.27,19.40833333,52.69666667,15.76333333,48.79,7.82,767.55,97.33333333,4,56.33333333,7.45
"24-01-2016 15:00",90,20,21.26,45.09,20.7,44.03,21.06666667,47.26666667,18.29,46.59,17.83222222,56.88333333,8.39,99.9,15.815,44.30833333,19.5,52.79,15.69,48.79,7.9,767.5,97,4,61,7.5
"24-01-2016 15:10",80,10,21.32333333,45.22333333,20.73,43.96666667,21,46.86,18.2,46.53,18.02777778,56.08277778,8.39,99.9,15.825,44.32055556,19.51666667,52.74888889,15.76333333,48.79,7.88,767.4833333,97,4.166666667,61,7.48
"24-01-2016 15:20",80,10,21.39,45.03,20.79,43.82666667,21,46.66333333,18.2,46.86333333,18.10555556,55.37611111,8.5,99.9,15.8,44.30222222,19.6,52.57722222,15.69,48.79,7.87,767.4666667,97,4.333333333,61,7.47
"24-01-2016 15:30",80,0,21.39,45.06666667,20.79,43.9,21,46.53,18.2,47.03,18.18888889,54.87333333,8.5,99.9,15.8,44.32055556,19.61666667,52.43888889,15.69,48.79,7.85,767.45,97,4.5,61,7.45
"24-01-2016 15:40",90,10,21.39,45.12666667,20.79,43.96666667,20.96333333,46.36333333,18.13333333,47.09,18.215,54.57777778,8.39,99.9,15.865,44.47222222,19.7,52.26333333,15.69,48.73,7.83,767.4333333,97,4.666666667,61,7.43
"24-01-2016 15:50",90,10,21.5,45.13333333,20.79,43.86333333,20.89,46.23,18.1,47.09,18.27,54.25611111,8.463333333,99.9,15.89,44.5,19.735,52.07555556,15.69,48.7,7.82,767.4166667,97,4.833333333,61,7.42
"24-01-2016 16:00",90,0,21.5,45.06,20.79,43.93,20.89,46.06,18.03333333,47.03,18.29555556,53.88388889,8.39,99.9,15.89,44.5,19.79,51.91111111,15.69,48.7,7.8,767.4,97,5,61,7.4
"24-01-2016 16:10",80,10,21.42666667,44.96333333,20.82333333,44.12666667,20.82333333,45.93333333,17.96333333,46.9,18.37888889,53.63,8.39,99.9,15.89,44.5,19.79666667,51.826,15.69,48.66333333,7.82,767.4166667,96.83333333,5,61.33333333,7.38
"24-01-2016 16:20",70,0,21.42666667,45.03,20.89,44.33333333,20.7,45.79,17.89,46.9,18.45722222,53.455,8.33,99.9,15.89,44.51,19.87888889,51.90444444,15.69,48.59,7.83,767.4333333,96.66666667,5,61.66666667,7.37
"24-01-2016 16:30",50,10,21.5,45.03,20.89,44.32666667,20.7,45.79,17.89,46.9,18.52777778,53.30166667,8.3,99.9,15.89,44.545,19.89,51.80333333,15.69,48.59,7.85,767.45,96.5,5,62,7.35
"24-01-2016 16:40",60,0,21.5,45.03,20.89,44.4,20.6,45.7,17.865,46.8725,18.6,53.01666667,8.226666667,99.9,15.89,44.59,19.89,51.71,15.69,48.59,7.87,767.4666667,96.33333333,5,62.33333333,7.33
"24-01-2016 16:50",40,0,21.6,45.03,21,44.46333333,20.53333333,45.7,17.79,46.73,18.65,52.86944444,8.19,99.9,15.89,44.555,19.90222222,51.69388889,15.69,48.59,7.88,767.4833333,96.16666667,5,62.66666667,7.32
"24-01-2016 17:00",60,10,21.6,45.1175,21,44.53,20.445,45.79,17.79,46.7,18.705,52.755,8.19,99.9,15.89,44.5,19.90222222,51.55722222,15.69,48.5,7.9,767.5,96,5,63,7.3
"24-01-2016 17:10",60,10,21.6,45.12666667,21,44.36333333,20.5,46.23,17.73,46.7,18.78,52.63,8.16,99.9,15.89,44.515,19.82888889,51.35666667,15.69,48.5,7.92,767.5,96,4.833333333,63.16666667,7.32
"24-01-2016 17:20",140,20,21.66666667,45.33333333,21,44.15666667,20.56666667,46.36333333,17.7,46.7,18.87333333,52.19333333,8.1,99.9,15.89,44.59,19.725,51.24,15.69,48.5,7.93,767.5,96,4.666666667,63.33333333,7.33
"24-01-2016 17:30",80,10,21.6,44.52666667,20.89,43.29,20.6,46.13333333,17.7,46.7,18.89,51.37166667,8.066666667,99.9,15.89611111,44.57,19.69444444,51.03055556,15.69,48.5,7.95,767.5,96,4.5,63.5,7.35
"24-01-2016 17:40",70,10,21.6,44.13333333,20.89,43.26,20.6,45.86,17.7,46.7,18.96277778,50.80611111,8,99.9,15.96333333,44.56,19.61111111,50.75722222,15.72666667,48.62666667,7.97,767.5,96,4.333333333,63.66666667,7.37
"24-01-2016 17:50",60,10,21.6,43.86,20.96333333,43.2,20.7,45.66333333,17.7,46.7,19.01666667,50.42944444,8.066666667,99.9,16,44.525,19.53888889,50.57333333,15.8,48.76,7.98,767.5,96,4.166666667,63.83333333,7.38
"24-01-2016 18:00",70,10,21.63333333,43.7,20.92666667,42.9,20.7,45.46333333,17.66666667,46.66333333,19.01111111,50.11833333,8,99.9,16,44.5,19.46944444,50.47222222,15.89,49.06666667,8,767.5,96,4,64,7.4
